"Symbol: ESH22",,,,,,"Study: VOL",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2022-02-09 13:02:00,4573.75,4575.25,4573.5,4574.5,0.75,2585,
2022-02-09 13:03:00,4574.5,4575.25,4574.25,4575,0.5,1234,
2022-02-09 13:04:00,4575.25,4575.25,4573.75,4574,-1,1589,
2022-02-09 13:05:00,4574.25,4574.75,4573.5,4574.5,0.5,1235,
2022-02-09 13:06:00,4574.5,4576,4574.25,4574.25,-0.25,2334,
2022-02-09 13:07:00,4574.25,4576.25,4574.25,4576,1.75,1703,
2022-02-09 13:08:00,4576,4577.25,4576,4577.25,1.25,1967,
2022-02-09 13:09:00,4577.25,4577.75,4576.5,4577.25,0,1397,
2022-02-09 13:10:00,4577.5,4577.75,4576.75,4577,-0.25,1688,
2022-02-09 13:11:00,4577.25,4577.5,4577,4577,0,1194,
2022-02-09 13:12:00,4577,4577.25,4576,4577,0,1704,
2022-02-09 13:13:00,4577,4578.25,4577,4578,1,3550,
2022-02-09 13:14:00,4578,4579,4577.25,4577.75,-0.25,4143,
2022-02-09 13:15:00,4577.75,4578,4576.5,4577.5,-0.25,2649,
2022-02-09 13:16:00,4577.25,4578,4577.25,4577.75,0.25,776,
2022-02-09 13:17:00,4577.75,4578.75,4577.5,4578.5,0.75,906,
2022-02-09 13:18:00,4578.5,4579,4578,4578.5,0,1523,
2022-02-09 13:19:00,4578.75,4578.75,4577.25,4577.5,-1,1300,
2022-02-09 13:20:00,4577.5,4578,4577.25,4577.75,0.25,1550,
2022-02-09 13:21:00,4577.75,4577.75,4577,4577.25,-0.5,1445,
2022-02-09 13:22:00,4577.5,4577.5,4576.5,4577.25,0,1767,
2022-02-09 13:23:00,4577.5,4577.75,4576,4576.5,-0.75,1627,
2022-02-09 13:24:00,4576.75,4577.25,4576.5,4577.25,0.75,841,
2022-02-09 13:25:00,4577.25,4578,4577,4577.5,0.25,1517,
2022-02-09 13:26:00,4577.5,4577.75,4577,4577.5,0,655,
2022-02-09 13:27:00,4577.75,4578.75,4577.5,4578.25,0.75,1138,
2022-02-09 13:28:00,4578,4578.75,4577.25,4578.25,0,1149,
2022-02-09 13:29:00,4578.25,4578.75,4578,4578.5,0.25,809,
2022-02-09 13:30:00,4578.5,4578.75,4577.75,4578.75,0.25,1166,
2022-02-09 13:31:00,4578.5,4578.75,4577,4577,-1.75,1410,
2022-02-09 13:32:00,4577.25,4578.25,4576.75,4578,1,1096,
2022-02-09 13:33:00,4578.25,4578.5,4578,4578,0,1632,
2022-02-09 13:34:00,4578.25,4579,4577.5,4578.75,0.75,2024,
2022-02-09 13:35:00,4578.75,4579,4577.75,4578.25,-0.5,1263,
2022-02-09 13:36:00,4578.25,4580.5,4578,4580,1.75,3229,
2022-02-09 13:37:00,4580.25,4580.75,4579.25,4579.5,-0.5,2527,
2022-02-09 13:38:00,4579.5,4580,4579.25,4579.75,0.25,902,
2022-02-09 13:39:00,4580,4580,4579.25,4580,0.25,904,
2022-02-09 13:40:00,4580,4580.25,4579.5,4580,0,811,
2022-02-09 13:41:00,4579.75,4580.5,4577.25,4578,-2,5141,
2022-02-09 13:42:00,4578.25,4579.25,4578,4579,1,1577,
2022-02-09 13:43:00,4579,4580,4579,4579.25,0.25,1448,
2022-02-09 13:44:00,4579.5,4579.5,4578.5,4579.25,0,685,
2022-02-09 13:45:00,4579,4579.75,4578.75,4579.25,0,822,
2022-02-09 13:46:00,4579.25,4579.25,4578,4578.25,-1,1297,
2022-02-09 13:47:00,4578.25,4578.5,4577.25,4577.75,-0.5,1457,
2022-02-09 13:48:00,4577.75,4578,4576.5,4576.5,-1.25,1602,
2022-02-09 13:49:00,4576.75,4577.25,4576.25,4576.25,-0.25,1546,
2022-02-09 13:50:00,4576.5,4576.75,4576,4576.5,0.25,1099,
2022-02-09 13:51:00,4576.5,4578,4576,4577.75,1.25,1774,
2022-02-09 13:52:00,4577.75,4578,4576.75,4577.5,-0.25,1454,
2022-02-09 13:53:00,4577.5,4577.75,4573.75,4576.25,-1.25,7053,
2022-02-09 13:54:00,4576.5,4576.5,4575.5,4575.75,-0.5,1419,
2022-02-09 13:55:00,4576,4576.5,4574.5,4575.75,0,2615,
2022-02-09 13:56:00,4575.75,4575.75,4573.5,4574.25,-1.5,3731,
2022-02-09 13:57:00,4574.25,4575.5,4573.5,4573.75,-0.5,2137,
2022-02-09 13:58:00,4573.75,4573.75,4571.75,4572.5,-1.25,2806,
2022-02-09 13:59:00,4572.5,4572.75,4571,4571.5,-1,2277,
2022-02-09 14:00:00,4571.5,4571.5,4568,4570.75,-0.75,5068,
2022-02-09 14:01:00,4570.75,4571.75,4570,4571.5,0.75,2121,
2022-02-09 14:02:00,4571.5,4572,4566.75,4567.75,-3.75,6854,
2022-02-09 14:03:00,4567.75,4570,4566.5,4569.5,1.75,3315,
2022-02-09 14:04:00,4569.75,4571.25,4569.5,4571,1.5,2614,
2022-02-09 14:05:00,4571,4571,4567.25,4567.75,-3.25,4840,
2022-02-09 14:06:00,4568,4568,4565.75,4565.75,-2,2845,
2022-02-09 14:07:00,4566,4567,4565.25,4565.5,-0.25,2348,
2022-02-09 14:08:00,4565.5,4567,4565,4567,1.5,1596,
2022-02-09 14:09:00,4567,4567,4565,4565.5,-1.5,4241,
2022-02-09 14:10:00,4565.75,4568.5,4565.5,4568.25,2.75,4752,
2022-02-09 14:11:00,4568.5,4569.5,4567.75,4568,-0.25,2133,
2022-02-09 14:12:00,4568,4568,4566.75,4567.5,-0.5,1750,
2022-02-09 14:13:00,4567.5,4568,4566,4566.75,-0.75,1721,
2022-02-09 14:14:00,4566.75,4567,4565.25,4565.25,-1.5,1831,
2022-02-09 14:15:00,4565.5,4566.25,4564,4565.25,0,4847,
2022-02-09 14:16:00,4565.5,4566.75,4564.75,4565.25,0,2416,
2022-02-09 14:17:00,4565.25,4565.25,4562.75,4564,-1.25,3610,
2022-02-09 14:18:00,4564,4565,4562.25,4564.75,0.75,2591,
2022-02-09 14:19:00,4565,4568,4565,4568,3.25,3165,
2022-02-09 14:20:00,4568,4568,4566.5,4566.5,-1.5,2486,
2022-02-09 14:21:00,4566.75,4569.75,4566.75,4569.5,3,3436,
2022-02-09 14:22:00,4569.25,4569.5,4568,4568.25,-1.25,1926,
2022-02-09 14:23:00,4568.25,4569.25,4567.5,4568.75,0.5,1473,
2022-02-09 14:24:00,4568.75,4570.25,4568.75,4569.75,1,2045,
2022-02-09 14:25:00,4569.5,4570.5,4569,4569,-0.75,1823,
2022-02-09 14:26:00,4569,4569,4566.25,4567.5,-1.5,3280,
2022-02-09 14:27:00,4567.75,4570,4567.5,4569.5,2,1934,
2022-02-09 14:28:00,4569.5,4571.25,4569.25,4570.75,1.25,1838,
2022-02-09 14:29:00,4570.75,4575.25,4570.5,4574.75,4,4498,
2022-02-09 14:30:00,4574.75,4576.75,4573.75,4576.75,2,4308,
2022-02-09 14:31:00,4576.75,4578,4574.75,4577.75,1,6220,
2022-02-09 14:32:00,4577.5,4578.5,4577.25,4578.25,0.5,2815,
2022-02-09 14:33:00,4578,4579.25,4577.75,4578,-0.25,3311,
2022-02-09 14:34:00,4578,4579.25,4577.25,4579,1,2813,
2022-02-09 14:35:00,4579,4579.25,4577.5,4578.75,-0.25,2417,
2022-02-09 14:36:00,4578.75,4581.75,4578.5,4581.75,3,4761,
2022-02-09 14:37:00,4581.75,4582.25,4580.5,4580.75,-1,3127,
2022-02-09 14:38:00,4580.75,4580.75,4578.75,4579,-1.75,2914,
2022-02-09 14:39:00,4579,4580.25,4578,4578.5,-0.5,2016,
2022-02-09 14:40:00,4578.5,4578.75,4572,4573.75,-4.75,11886,
2022-02-09 14:41:00,4573.75,4574,4570,4571.25,-2.5,4625,
2022-02-09 14:42:00,4571.5,4572.5,4570.75,4571.5,0.25,2420,
2022-02-09 14:43:00,4571.5,4571.5,4569,4571,-0.5,5954,
2022-02-09 14:44:00,4571.25,4573.5,4571,4573.5,2.5,2750,
2022-02-09 14:45:00,4573.25,4574.25,4572.5,4572.75,-0.75,3007,
2022-02-09 14:46:00,4572.75,4574.5,4571,4573.5,0.75,3226,
2022-02-09 14:47:00,4573.75,4575.75,4572.5,4575.5,2,2314,
2022-02-09 14:48:00,4575.5,4578.5,4575.5,4576,0.5,5372,
2022-02-09 14:49:00,4576,4577.75,4574.25,4577.5,1.5,4448,
2022-02-09 14:50:00,4577.5,4582.5,4575.75,4576.75,-0.75,14974,
2022-02-09 14:51:00,4576.75,4577.75,4574,4577.5,0.75,6563,
2022-02-09 14:52:00,4577.5,4579.5,4575.75,4579.5,2,5787,
2022-02-09 14:53:00,4579.25,4580.75,4578.5,4580.5,1,4671,
2022-02-09 14:54:00,4580.5,4580.5,4576.75,4577,-3.5,7314,
2022-02-09 14:55:00,4576.75,4577.25,4572.75,4574.5,-2.5,9367,
2022-02-09 14:56:00,4574.5,4577.25,4574.25,4576.25,1.75,5511,
2022-02-09 14:57:00,4576.5,4577.75,4576,4577.5,1.25,5108,
2022-02-09 14:58:00,4577.25,4577.5,4573.75,4574.5,-3,9786,
2022-02-09 14:59:00,4574.5,4579.75,4573.75,4579.5,5,55378,
2022-02-09 15:00:00,4579.5,4579.75,4575.25,4575.75,-3.75,23009,
2022-02-09 15:01:00,4575.75,4577,4575,4576.25,0.5,7021,
2022-02-09 15:02:00,4576.25,4578,4575.75,4577.25,1,5560,
2022-02-09 15:03:00,4577.25,4577.25,4575,4575.25,-2,2947,
2022-02-09 15:04:00,4575.5,4576.25,4575,4576.25,1,2014,
2022-02-09 15:05:00,4576,4577.5,4575.75,4576.75,0.5,3181,
2022-02-09 15:06:00,4576.75,4579,4576.75,4579,2.25,2800,
2022-02-09 15:07:00,4578.75,4579.25,4577.75,4578.25,-0.75,1725,
2022-02-09 15:08:00,4578.5,4579,4578,4578.25,0,1449,
2022-02-09 15:09:00,4578.5,4578.75,4578,4578.75,0.5,855,
2022-02-09 15:10:00,4578.75,4579.25,4578,4579,0.25,1622,
2022-02-09 15:11:00,4579,4580.25,4579,4579.75,0.75,1739,
2022-02-09 15:12:00,4579.75,4580.5,4579.75,4580,0.25,1401,
2022-02-09 15:13:00,4579.75,4580.75,4579.5,4580.25,0.25,1377,
2022-02-09 15:14:00,4580,4580.25,4579.5,4580,-0.25,1428,
2022-02-09 15:15:00,4580,4580.25,4579.5,4579.5,-0.5,443,
2022-02-09 15:16:00,4579.75,4580,4579.75,4579.75,0.25,188,
2022-02-09 15:17:00,4580,4580,4579.5,4579.75,0,152,
2022-02-09 15:18:00,4579.5,4580.25,4579.5,4580.25,0.5,341,
2022-02-09 15:19:00,4580.25,4580.75,4580,4580.5,0.25,558,
2022-02-09 15:20:00,4580.5,4581.5,4580.25,4581,0.5,945,
2022-02-09 15:21:00,4581,4581.75,4580.75,4581.25,0.25,391,
2022-02-09 15:22:00,4581.25,4582.25,4581.25,4582,0.75,596,
2022-02-09 15:23:00,4582,4583.5,4582,4583.25,1.25,697,
2022-02-09 15:24:00,4583,4584.25,4583,4584.25,1,554,
2022-02-09 15:25:00,4584.25,4584.75,4583.75,4584.25,0,481,
2022-02-09 15:26:00,4584.25,4584.5,4584,4584,-0.25,237,
2022-02-09 15:27:00,4584,4584.5,4583.75,4584,0,197,
2022-02-09 15:28:00,4584.25,4585,4584,4584.25,0.25,756,
2022-02-09 15:29:00,4584.5,4584.5,4583.5,4584.25,0,365,
2022-02-09 15:30:00,4584.25,4584.5,4583.75,4584,-0.25,145,
2022-02-09 15:31:00,4584,4584.25,4583.25,4583.25,-0.75,197,
2022-02-09 15:32:00,4583.5,4584.25,4583.25,4583.5,0.25,318,
2022-02-09 15:33:00,4583.5,4583.75,4583.25,4583.5,0,88,
2022-02-09 15:34:00,4583.25,4583.75,4583,4583.5,0,209,
2022-02-09 15:35:00,4583.5,4583.75,4583,4583.25,-0.25,232,
2022-02-09 15:36:00,4583.5,4583.5,4583,4583,-0.25,92,
2022-02-09 15:37:00,4583,4583.25,4582.75,4583,0,182,
2022-02-09 15:38:00,4583,4583.5,4582.5,4583.5,0.5,327,
2022-02-09 15:39:00,4583.5,4583.5,4582.75,4582.75,-0.75,208,
2022-02-09 15:40:00,4583,4583,4582.5,4582.75,0,276,
2022-02-09 15:41:00,4582.75,4583.5,4582.5,4583.25,0.5,267,
2022-02-09 15:42:00,4583.5,4583.5,4582.75,4582.75,-0.5,211,
2022-02-09 15:43:00,4582.75,4583.5,4582.75,4583.25,0.5,215,
2022-02-09 15:44:00,4583.25,4583.25,4582.5,4582.5,-0.75,114,
2022-02-09 15:45:00,4582.75,4582.75,4581.25,4581.25,-1.25,809,
2022-02-09 15:46:00,4581.5,4581.5,4580.75,4581,-0.25,229,
2022-02-09 15:47:00,4581,4581,4580.75,4580.75,-0.25,255,
2022-02-09 15:48:00,4580.75,4581.5,4580.75,4581.25,0.5,232,
2022-02-09 15:49:00,4581,4581,4580.5,4581,-0.25,165,
2022-02-09 15:50:00,4580.75,4581,4580.25,4581,0,141,
2022-02-09 15:51:00,4581,4581.25,4580.75,4581.25,0.25,96,
2022-02-09 15:52:00,4581.25,4581.75,4581.25,4581.5,0.25,85,
2022-02-09 15:53:00,4581.5,4582,4581.5,4582,0.5,139,
2022-02-09 15:54:00,4582,4582,4581,4581,-1,212,
2022-02-09 15:55:00,4580.75,4581.25,4580.75,4580.75,-0.25,155,
2022-02-09 15:56:00,4580.75,4581.25,4580.5,4581.25,0.5,145,
2022-02-09 15:57:00,4581,4581.5,4581,4581.25,0,142,
2022-02-09 15:58:00,4581.25,4581.25,4581,4581.25,0,93,
2022-02-09 15:59:00,4581,4581.75,4581,4581.25,0,270,
2022-02-09 17:00:00,4582.25,4583.75,4580.75,4581.75,0.5,654,
2022-02-09 17:01:00,4581.5,4582,4580.5,4581,-0.75,229,
2022-02-09 17:02:00,4581,4581.5,4580.5,4581,0,68,
2022-02-09 17:03:00,4580.75,4581.5,4580.25,4581.25,0.25,98,
2022-02-09 17:04:00,4581.5,4582.25,4581.25,4582,0.75,177,
2022-02-09 17:05:00,4581.75,4582,4580.75,4581.25,-0.75,102,
2022-02-09 17:06:00,4581.5,4581.5,4581,4581.5,0.25,49,
2022-02-09 17:07:00,4581.25,4582.25,4581.25,4582.25,0.75,68,
2022-02-09 17:08:00,4582,4582,4581,4581.75,-0.5,93,
2022-02-09 17:09:00,4581.5,4581.5,4581,4581.5,-0.25,47,
2022-02-09 17:10:00,4581.5,4582,4581.25,4581.5,0,146,
2022-02-09 17:11:00,4581.25,4582,4581.25,4581.75,0.25,57,
2022-02-09 17:12:00,4581.75,4582.25,4581.25,4581.5,-0.25,117,
2022-02-09 17:13:00,4581.5,4581.5,4581,4581.5,0,42,
2022-02-09 17:14:00,4581.25,4581.25,4581,4581,-0.5,36,
2022-02-09 17:15:00,4581,4582,4581,4581.75,0.75,88,
2022-02-09 17:16:00,4581.5,4581.75,4580.25,4580.25,-1.5,113,
2022-02-09 17:17:00,4580.5,4580.5,4579.5,4579.5,-0.75,299,
2022-02-09 17:18:00,4579.75,4580,4579,4579.75,0.25,148,
2022-02-09 17:19:00,4579.75,4580,4579.25,4579.75,0,101,
2022-02-09 17:20:00,4579.75,4580,4579.5,4579.5,-0.25,39,
2022-02-09 17:21:00,4579.5,4579.5,4579,4579.25,-0.25,73,
2022-02-09 17:22:00,4579,4579.25,4578.5,4578.75,-0.5,263,
2022-02-09 17:23:00,4578.75,4579.75,4578.75,4579.25,0.5,177,
2022-02-09 17:24:00,4579.5,4580,4579.25,4580,0.75,95,
2022-02-09 17:25:00,4580,4581.25,4579.75,4581,1,177,
2022-02-09 17:26:00,4581,4581.25,4579.75,4580,-1,154,
2022-02-09 17:27:00,4580.25,4580.75,4580,4580,0,108,
2022-02-09 17:28:00,4580,4580.5,4580,4580.5,0.5,55,
2022-02-09 17:29:00,4580.25,4580.25,4579.75,4580,-0.5,45,
2022-02-09 17:30:00,4580,4580,4578.75,4579,-1,118,
2022-02-09 17:31:00,4579.25,4579.25,4578,4578.5,-0.5,197,
2022-02-09 17:32:00,4578.5,4579.5,4578.25,4578.5,0,132,
2022-02-09 17:33:00,4578.5,4578.75,4578.25,4578.5,0,75,
2022-02-09 17:34:00,4578.25,4578.5,4577.5,4578.25,-0.25,142,
2022-02-09 17:35:00,4578.25,4579,4578,4578.75,0.5,106,
2022-02-09 17:36:00,4578.75,4579,4578.75,4579,0.25,43,
2022-02-09 17:37:00,4579.25,4579.75,4579,4579,0,104,
2022-02-09 17:38:00,4579.25,4580,4579.25,4580,1,61,
2022-02-09 17:39:00,4580,4580.25,4579.5,4579.75,-0.25,72,
2022-02-09 17:40:00,4579.75,4580,4579,4579,-0.75,129,
2022-02-09 17:41:00,4578.75,4579,4578.25,4578.25,-0.75,67,
2022-02-09 17:42:00,4578.25,4578.25,4577.5,4578,-0.25,64,
2022-02-09 17:43:00,4577.75,4578,4577.25,4577.75,-0.25,79,
2022-02-09 17:44:00,4577.75,4577.75,4576.75,4577.25,-0.5,137,
2022-02-09 17:45:00,4577,4577.5,4576.75,4577.5,0.25,152,
2022-02-09 17:46:00,4577.25,4577.75,4577.25,4577.5,0,181,
2022-02-09 17:47:00,4577.5,4577.5,4577.25,4577.5,0,48,
2022-02-09 17:48:00,4577.5,4578,4577.5,4578,0.5,52,
2022-02-09 17:49:00,4577.75,4578.5,4577.75,4578.5,0.5,66,
2022-02-09 17:50:00,4578.25,4578.5,4577.75,4578,-0.5,46,
2022-02-09 17:51:00,4577.75,4577.75,4577,4577,-1,64,
2022-02-09 17:52:00,4577.25,4577.25,4576.5,4577,0,121,
2022-02-09 17:53:00,4576.75,4576.75,4576.25,4576.75,-0.25,100,
2022-02-09 17:54:00,4576.75,4577.5,4576.75,4577.5,0.75,113,
2022-02-09 17:55:00,4577.5,4578,4576.75,4578,0.5,229,
2022-02-09 17:56:00,4578,4578.75,4577.75,4578.5,0.5,99,
2022-02-09 17:57:00,4578.5,4579.25,4578.5,4578.75,0.25,146,
2022-02-09 17:58:00,4578.75,4579,4578.25,4579,0.25,155,
2022-02-09 17:59:00,4578.75,4579.5,4578.75,4579.25,0.25,128,
2022-02-09 18:00:00,4579.25,4579.5,4577.5,4578,-1.25,346,
2022-02-09 18:01:00,4578,4578.75,4577.25,4578.25,0.25,132,
2022-02-09 18:02:00,4578.5,4579.75,4578.25,4579.75,1.5,135,
2022-02-09 18:03:00,4579.5,4579.75,4579,4579.25,-0.5,95,
2022-02-09 18:04:00,4579,4579.25,4578.75,4579,-0.25,66,
2022-02-09 18:05:00,4579,4579.5,4578.25,4579.5,0.5,145,
2022-02-09 18:06:00,4579.25,4580.25,4579,4579.75,0.25,128,
2022-02-09 18:07:00,4579.5,4580,4577.75,4578,-1.75,259,
2022-02-09 18:08:00,4578.25,4578.25,4577.25,4577.25,-0.75,113,
2022-02-09 18:09:00,4577.25,4577.5,4576.5,4577.25,0,265,
2022-02-09 18:10:00,4577.5,4578,4577.25,4577.75,0.5,89,
2022-02-09 18:11:00,4577.5,4578,4577.25,4577.25,-0.5,78,
2022-02-09 18:12:00,4577.5,4577.75,4576,4576.5,-0.75,248,
2022-02-09 18:13:00,4576.5,4576.5,4575.5,4575.75,-0.75,134,
2022-02-09 18:14:00,4576,4576.25,4575.5,4575.75,0,91,
2022-02-09 18:15:00,4575.75,4576,4575.25,4575.25,-0.5,104,
2022-02-09 18:16:00,4575.25,4576.25,4575.25,4575.75,0.5,221,
2022-02-09 18:17:00,4575.75,4576.25,4575.25,4575.25,-0.5,151,
2022-02-09 18:18:00,4575.5,4575.5,4574.5,4574.75,-0.5,220,
2022-02-09 18:19:00,4575,4575,4574.5,4574.5,-0.25,199,
2022-02-09 18:20:00,4574.5,4575.5,4574.25,4575.5,1,131,
2022-02-09 18:21:00,4575.25,4575.5,4574.5,4575.5,0,252,
2022-02-09 18:22:00,4575.5,4575.75,4575.25,4575.25,-0.25,120,
2022-02-09 18:23:00,4575.5,4575.75,4575.5,4575.75,0.5,76,
2022-02-09 18:24:00,4575.75,4576.75,4575.5,4576.75,1,194,
2022-02-09 18:25:00,4576.5,4576.75,4576.25,4576.5,-0.25,62,
2022-02-09 18:26:00,4576.5,4577,4576.5,4576.5,0,60,
2022-02-09 18:27:00,4576.5,4576.75,4576,4576.5,0,109,
2022-02-09 18:28:00,4576.5,4576.75,4576.25,4576.5,0,33,
2022-02-09 18:29:00,4576.25,4576.75,4576.25,4576.75,0.25,32,
2022-02-09 18:30:00,4577,4577.5,4576.75,4577.5,0.75,144,
2022-02-09 18:31:00,4577.5,4577.75,4577.5,4577.5,0,117,
2022-02-09 18:32:00,4577.5,4577.5,4576.25,4576.75,-0.75,86,
2022-02-09 18:33:00,4576.75,4576.75,4576,4576.25,-0.5,91,
2022-02-09 18:34:00,4576.25,4576.25,4576,4576,-0.25,30,
2022-02-09 18:35:00,4576,4576.25,4575.5,4576.25,0.25,131,
2022-02-09 18:36:00,4576.25,4577,4576,4576.25,0,122,
2022-02-09 18:37:00,4576,4576.5,4576,4576.5,0.25,51,
2022-02-09 18:38:00,4576.5,4577.25,4576.5,4576.75,0.25,106,
2022-02-09 18:39:00,4576.75,4576.75,4576,4576,-0.75,124,
2022-02-09 18:40:00,4575.75,4576,4575.75,4576,0,35,
2022-02-09 18:41:00,4576,4576,4575.5,4576,0,70,
2022-02-09 18:42:00,4576,4576.5,4576,4576.5,0.5,39,
2022-02-09 18:43:00,4576.5,4577,4576,4576,-0.5,84,
2022-02-09 18:44:00,4575.75,4576,4575.25,4575.75,-0.25,100,
2022-02-09 18:45:00,4575.75,4575.75,4575.25,4575.5,-0.25,74,
2022-02-09 18:46:00,4575.5,4575.75,4575.5,4575.75,0.25,34,
2022-02-09 18:47:00,4575.75,4576,4574.75,4575,-0.75,183,
2022-02-09 18:48:00,4575.25,4575.25,4574,4574.25,-0.75,289,
2022-02-09 18:49:00,4574.25,4574.25,4573.25,4574,-0.25,255,
2022-02-09 18:50:00,4574,4574.25,4573.25,4573.75,-0.25,169,
2022-02-09 18:51:00,4573.75,4574.25,4573.25,4574.25,0.5,116,
2022-02-09 18:52:00,4574,4574.25,4572.5,4572.75,-1.5,286,
2022-02-09 18:53:00,4572.75,4573,4572.25,4572.75,0,245,
2022-02-09 18:54:00,4572.5,4573.25,4572.25,4572.5,-0.25,221,
2022-02-09 18:55:00,4572.5,4573.5,4572,4573.5,1,199,
2022-02-09 18:56:00,4573.5,4573.75,4573,4573.5,0,115,
2022-02-09 18:57:00,4573.5,4573.5,4572.75,4572.75,-0.75,90,
2022-02-09 18:58:00,4572.5,4572.75,4571.5,4572.25,-0.5,204,
2022-02-09 18:59:00,4572.25,4572.5,4572,4572,-0.25,141,
2022-02-09 19:00:00,4572,4572.5,4570.5,4571.5,-0.5,440,
2022-02-09 19:01:00,4571.5,4571.75,4570.5,4571.75,0.25,143,
2022-02-09 19:02:00,4571.5,4571.75,4570.25,4570.5,-1.25,225,
2022-02-09 19:03:00,4570.5,4571.75,4570.5,4571.5,1,88,
2022-02-09 19:04:00,4571.5,4571.75,4571.25,4571.25,-0.25,113,
2022-02-09 19:05:00,4571.25,4571.5,4570.75,4571.25,0,108,
2022-02-09 19:06:00,4571,4571.5,4570.75,4571.5,0.25,108,
2022-02-09 19:07:00,4571.25,4572,4571,4572,0.5,95,
2022-02-09 19:08:00,4572,4572.25,4571.25,4572,0,101,
2022-02-09 19:09:00,4572,4572,4571.25,4571.5,-0.5,122,
2022-02-09 19:10:00,4571.75,4571.75,4571,4571.75,0.25,152,
2022-02-09 19:11:00,4571.75,4571.75,4570.5,4570.5,-1.25,147,
2022-02-09 19:12:00,4570.5,4571,4570.5,4571,0.5,95,
2022-02-09 19:13:00,4571,4571,4570,4570.5,-0.5,225,
2022-02-09 19:14:00,4570.5,4571.25,4569.75,4571.25,0.75,355,
2022-02-09 19:15:00,4571,4571.75,4569.25,4569.25,-2,349,
2022-02-09 19:16:00,4569.25,4569.5,4568.75,4569.5,0.25,334,
2022-02-09 19:17:00,4569.5,4570,4569,4570,0.5,140,
2022-02-09 19:18:00,4569.75,4570.5,4569.75,4570,0,100,
2022-02-09 19:19:00,4570,4570,4568.75,4569,-1,185,
2022-02-09 19:20:00,4569,4570,4568.75,4569.75,0.75,173,
2022-02-09 19:21:00,4569.75,4570,4569.75,4570,0.25,69,
2022-02-09 19:22:00,4570,4570.5,4569.75,4570,0,53,
2022-02-09 19:23:00,4570,4570,4569.25,4570,0,86,
2022-02-09 19:24:00,4570.25,4571,4570,4570.25,0.25,203,
2022-02-09 19:25:00,4570.25,4570.75,4569.75,4570,-0.25,110,
2022-02-09 19:26:00,4570,4570,4569,4569.25,-0.75,159,
2022-02-09 19:27:00,4569,4569.25,4568.5,4568.75,-0.5,120,
2022-02-09 19:28:00,4568.75,4569,4568,4568.25,-0.5,204,
2022-02-09 19:29:00,4568.25,4568.5,4568,4568,-0.25,213,
2022-02-09 19:30:00,4568,4568.25,4566,4566,-2,515,
2022-02-09 19:31:00,4566.25,4566.5,4564.5,4565.25,-0.75,739,
2022-02-09 19:32:00,4565,4565.25,4564,4564.5,-0.75,464,
2022-02-09 19:33:00,4564.5,4566.5,4564.25,4565.75,1.25,356,
2022-02-09 19:34:00,4565.75,4566.5,4565.75,4566,0.25,132,
2022-02-09 19:35:00,4566,4566.5,4565.75,4566.25,0.25,166,
2022-02-09 19:36:00,4566.25,4566.5,4565,4565,-1.25,247,
2022-02-09 19:37:00,4565.25,4566.5,4565,4566.25,1.25,128,
2022-02-09 19:38:00,4566.25,4566.75,4566,4566.5,0.25,139,
2022-02-09 19:39:00,4566.5,4566.5,4565.75,4566,-0.5,151,
2022-02-09 19:40:00,4566.25,4566.75,4566.25,4566.5,0.5,160,
2022-02-09 19:41:00,4566.5,4567.5,4566.5,4567.25,0.75,271,
2022-02-09 19:42:00,4567.25,4567.5,4566.5,4567,-0.25,196,
2022-02-09 19:43:00,4566.75,4567,4566.25,4566.75,-0.25,158,
2022-02-09 19:44:00,4566.5,4567.25,4566.25,4567.25,0.5,241,
2022-02-09 19:45:00,4567,4567.25,4566.5,4567.25,0,132,
2022-02-09 19:46:00,4567,4567.75,4566.75,4567.75,0.5,105,
2022-02-09 19:47:00,4567.75,4568,4567.5,4567.5,-0.25,96,
2022-02-09 19:48:00,4567.75,4568,4567.5,4567.5,0,67,
2022-02-09 19:49:00,4567.5,4568,4567.5,4568,0.5,120,
2022-02-09 19:50:00,4568.25,4568.75,4568,4568.25,0.25,228,
2022-02-09 19:51:00,4568.25,4568.5,4568,4568.25,0,232,
2022-02-09 19:52:00,4568.25,4568.25,4567.5,4567.5,-0.75,104,
2022-02-09 19:53:00,4567.5,4568,4567,4567,-0.5,134,
2022-02-09 19:54:00,4567,4567.25,4566.5,4566.75,-0.25,164,
2022-02-09 19:55:00,4566.5,4566.75,4565.75,4566,-0.75,130,
2022-02-09 19:56:00,4566.25,4566.25,4565.75,4566,0,137,
2022-02-09 19:57:00,4566,4566,4565.75,4566,0,73,
2022-02-09 19:58:00,4566,4567,4566,4566.75,0.75,106,
2022-02-09 19:59:00,4567,4567.25,4566.75,4567,0.25,76,
2022-02-09 20:00:00,4567,4567.5,4566.5,4566.5,-0.5,135,
2022-02-09 20:01:00,4566.5,4567,4566,4567,0.5,65,
2022-02-09 20:02:00,4566.75,4567,4566.5,4566.75,-0.25,76,
2022-02-09 20:03:00,4566.5,4566.5,4565.75,4566,-0.75,69,
2022-02-09 20:04:00,4565.75,4566,4565,4565.5,-0.5,185,
2022-02-09 20:05:00,4565.5,4566,4565.25,4565.75,0.25,34,
2022-02-09 20:06:00,4565.75,4566,4565.5,4565.5,-0.25,63,
2022-02-09 20:07:00,4565.5,4566,4565.25,4566,0.5,68,
